,address,checkins,city,country,created,icon,latitude,longitude,pid,title,type,updated
2759,Невский просп. 176,0,2,1,1280742078,https://vk.com/images/places/restaraunt.png,59.925664,30.381181,2759,Петровский дворик,3,1349803499.0
2760,Воскова 18К10,0,2,1,1280742078,https://vk.com/images/places/restaraunt.png,59.958368,30.307577,2760,Песня-ялла,3,
2761,Манежная пл. 1К2,4,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.755822,37.614684,2761,Альбион,3,1355300315.0
2762,Шаболовка 2К1,18,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.726756,37.611401,2762,Ереван,3,1486422842.0
2763,Мартеновская 22К1,5,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.751589,37.802023,2763,Дядя Коля,3,1399218902.0
2764,М.Палашевский пер. 7,63,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.765549,37.602238,2764,Scandinavia,3,1489169004.0
2765,Столешников пер. 6К1,1,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.76212,37.612691,2765,Гиляй,3,1371278613.0
2766,Красный просп. 96,5,99,1,1280742078,https://vk.com/images/places/restaraunt.png,55.053361,82.915013,2766,Кузина,3,1475502607.0
2767,Тверская 5К6,64,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.758053,37.612286,2767,Ла Кантина,3,1433019865.0
2768,Космодамианская наб. 52К5,3,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.733026,37.643709,2768,The Place,3,1481625531.0
2769,Приморское ш. 452а,31,6836,1,1280742078,https://vk.com/images/places/restaraunt.png,60.191118,29.808194,2769,Русская рыбалка,3,1479210447.0
2770,Самокатная 2,73,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.758706,37.677337,2770,Самокат,3,1487625461.0
2771,Василия Петушкова 13,0,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.839825,37.40946,2771,Сарай,3,
2772,Островского 5,35,10,1,1280742078,https://vk.com/images/places/restaraunt.png,48.709404,44.517882,2772,Белая лошадь,3,1488866724.0
2773,Пугачева 9,7,2,1,1280742078,https://vk.com/images/places/restaraunt.png,59.951303,30.418258,2773,Гюлистан,3,1482860623.0
2774,Приморское ш. 427,0,1015381,1,1280742078,https://vk.com/images/places/restaraunt.png,60.173848,29.865893,2774,Учкудук,3,
2775,наб. Обводного канала ,0,2,1,1280742078,https://vk.com/images/places/restaraunt.png,59.912802,30.330974,2775,Гольфстрим,3,1345296126.0
2776,Разъезжая 19,1,2,1,1280742078,https://vk.com/images/places/restaraunt.png,59.923946,30.346959,2776,Фуджияма,3,1477311893.0
2777,Бакунинская 70,5,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.778137,37.690848,2777,Хижина,3,1457187745.0
2778,Долгоруковская 31К32,0,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.777418,37.601893,2778,Хиро,3,1333444330.0
2779,Братиславская 22,1,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.655265,37.762066,2779,Хмель,3,1448819121.0
2780,Остоженка 32,25,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.739757,37.595721,2780,Тифлис,3,1485890628.0
2781,Петровка 15К1,24,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.76407,37.616769,2781,Nespresso,3,1461302440.0
2782,Ленинский просп. 2К1,1,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.729635,37.61111,2782,Котто,3,1350759651.0
2783,Б.Покровская 48,0,95,1,1280742078,https://vk.com/images/places/restaraunt.png,56.316958,43.995054,2783,Разгуляй,3,1352225115.0
2784,микрорайон Солнечный ,1,57,1,1280742078,https://vk.com/images/places/restaraunt.png,52.313021,104.27568,2784,Hola Mexico,3,1392389418.0
2785,Люблинская 163К1,13,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.6521,37.745776,2785,Кружка,3,1463931130.0
2786,Краснопрудная К1,0,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.776517,37.661478,2786,У-2,3,1336566345.0
2787,Красная Пресня 23К1,14,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.761715,37.566701,2787,Bellezza,3,1351325719.0
2788,Красина 7,0,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.76722,37.587964,2788,Пурбуар,3,1330463271.0
2789,Б.Молчановка 30К1,0,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.753494,37.58915,2789,Делла Балле,3,
2790,Рубинштейна 15,404,2,1,1280742078,https://vk.com/images/places/restaraunt.png,59.929412,30.342359,2790,Счастье,3,1488992639.0
2791,Костина 3,6,95,1,1280742078,https://vk.com/images/places/restaraunt.png,56.311679,43.990627,2791,Веселая кума,3,1477164353.0
2792,Маршала Бирюзова 32,32,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.799881,37.482848,2792,Колбасофф,3,1477077176.0
2793,Московский просп. 206,12,2,1,1280742078,https://vk.com/images/places/restaraunt.png,59.856768,30.321919,2793,Республика кофе,3,1399274715.0
2794,Парковая 18,60,188,1,1280742078,https://vk.com/images/places/restaraunt.png,60.10232,29.951395,2794,Ресторан гостиницы «Скандинавия»,3,1477176810.0
2795,Гагаринская 26,0,2,1,1280742078,https://vk.com/images/places/restaraunt.png,59.944201,30.343967,2795,Робин Бобин,3,1340353718.0
2796,Кавалергардская 10,0,2,1,1280742078,https://vk.com/images/places/restaraunt.png,59.944269,30.38229,2796,Ретро,3,1340361612.0
2797,просп. Славы 15,26,2,1,1280742078,https://vk.com/images/places/restaraunt.png,59.854635,30.372956,2797,Birrburg,3,1486229386.0
2798,Пушкинская 71,3,119,1,1280742078,https://vk.com/images/places/restaraunt.png,47.224263,39.708626,2798,Фреска,3,1352537915.0
2799,пересечение Университетской наб. и 1-й линии В.О. ,4,2,1,1280742078,https://vk.com/images/places/restaraunt.png,59.937693,30.29323,2799,New Island,3,1423423498.0
2800,Б.Садовая 115,0,119,1,1280742078,https://vk.com/images/places/restaraunt.png,47.227163,39.744918,2800,Амадей,3,
2801,Старая Басманная 38К2,3,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.769188,37.669578,2801,Дублин,3,1420990597.0
2802,Сретенка 27К29,3,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.771297,37.632134,2802,Вереск,3,1389299754.0
2803,Селезневская 28,10,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.780441,37.608095,2803,Удонъясан,3,1429543670.0
2804,Комарова 30,0,151,1,1280742078,https://vk.com/images/places/restaraunt.png,54.821546,56.059087,2804,Руди,3,1337068061.0
2805,Академика Пилюгина 10,3,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.668924,37.539855,2805,Осьминожка,3,1353823482.0
2806,Жулебинский б-р 5,8,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.698914,37.843881,2806,Геометрия вкуса,3,1476694446.0
2807,Комсомольская пл. 6К1,0,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.775879,37.660386,2807,Глобус,3,1373102255.0
2808,Рабкоров 20,0,151,1,1280742078,https://vk.com/images/places/restaraunt.png,54.701924,56.002423,2808,Русь,3,
2809,просп. Ленина 2,2,10,1,1280742078,https://vk.com/images/places/restaraunt.png,48.703601,44.512205,2809,Arca,3,1349773290.0
2810,Коммуны 100,0,158,1,1280742078,https://vk.com/images/places/restaraunt.png,55.162607,61.393333,2810,Солярис,3,1344422705.0
2811,Таганская пл. 86К1,60,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.741105,37.652571,2811,Стой!ка,3,1487796926.0
2812,Петрозаводская 24б,29,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.867066,37.493758,2812,Японский дворик,3,1448090416.0
2813,Липецкая 7а,10,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.583601,37.682844,2813,Абриколь,3,1456806963.0
2814,Каширское ш. 53К1,7,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.639075,37.691405,2814,Грани,3,1386441243.0
2815,Ленинградское ш. 64,5,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.845218,37.478064,2815,Кувшин,3,1398818202.0
2816,Сиреневый б-р 32,18,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.802513,37.803892,2816,Допинг,3,1479052551.0
2817,Б.Черкасский пер. 17,0,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.756214,37.627513,2817,Царевич,3,1316423790.0
2818,Маршала Василевского 17,12,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.808781,37.461772,2818,Стрелок,3,1452119023.0
2819,Б.Дровяной пер. 7К1,7,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.744637,37.657395,2819,Casa del Vino,3,1453746695.0
2820,Говорова ,26,4890,1,1280742078,https://vk.com/images/places/restaraunt.png,55.68869,37.293343,2820,Casa Bella,3,1460574644.0
2821,Садовая 42,2,2,1,1280742078,https://vk.com/images/places/restaraunt.png,59.925746,30.315985,2821,Чайная ложка,3,1411562088.0
2822,Некрасова 9,2,2,1,1280742078,https://vk.com/images/places/restaraunt.png,59.938644,30.353423,2822,Виски-бар,3,1443988830.0
2823,ул. 1905 года 2,589,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.755363,37.560076,2823,Манон,3,1481976662.0
2824,Трехпрудный пер. 10К2,1,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.765427,37.597536,2824,Рюмка,3,1327955118.0
2825,ул. 1905 года ,1,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.763684,37.560803,2825,Шато,3,1440405906.0
2826,Н.Арбат 28,21,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.752891,37.584955,2826,Кишмиш,3,1427122937.0
2827,Тверской б-р 10,1,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.758924,37.600361,2827,ТАСС-клуб,3,1369053018.0
2828,Н.Арбат 24К2,31,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.753093,37.587596,2828,Molly Gwynn`s,3,1476586477.0
2829,Мясницкая 37К3,2,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.766997,37.640713,2829,Аристократ,3,1378042434.0
2830,Пятницкая 56,4,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.733645,37.627342,2830,Сю Си Пуси,3,1390472672.0
2831,Комсомольский просп. 21К10,45,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.728276,37.584478,2831,Бавариус,3,1485628265.0
2832,Земляной Вал 44К1,2,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.753843,37.65602,2832,Канпай,3,1353345396.0
2833,Лужнецкая наб. 24К5,8,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.712589,37.566449,2833,Сушишеф,3,1450543362.0
2834,Можайское ш. ,63,4890,1,1280742078,https://vk.com/images/places/restaraunt.png,55.677975,37.281198,2834,Якитория,3,1483457529.0
2835,Крылатские Холмы 7К2,6,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.748701,37.422911,2835,Гамбас,3,1341487849.0
2836,просп. 40-летия Победы ,0,119,1,1280742078,https://vk.com/images/places/restaraunt.png,47.236905,39.813276,2836,Си-шелл,3,1349067700.0
2837,Аргуновская 2К1,3,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.813779,37.621318,2837,N-X,3,1433532131.0
2838,Б.Никитская 12,2,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.756518,37.606501,2838,Элите,3,1367907871.0
2839,Череповецкая 12,3,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.897821,37.572468,2839,Селигер,3,1375622905.0
2840,Б. 27 ,0,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.747361,37.645527,2840,Желтое море,3,
2841,71-й км МКАД ,11,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.858756,37.397418,2841,Санта Моника,3,1438950640.0
2842,Летниковская 10К2,23,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.725625,37.643296,2842,Relax,3,1451026393.0
2843,Окский съезд 2,5,95,1,1280742078,https://vk.com/images/places/restaraunt.png,56.306712,43.983142,2843,Едок,3,1450002891.0
2844,Социалистическая 186К59,0,119,1,1280742078,https://vk.com/images/places/restaraunt.png,47.224838,39.73712,2844,Кан-синь,3,1332880557.0
2845,просп. Комарова 20,0,119,1,1280742078,https://vk.com/images/places/restaraunt.png,47.227213,39.744923,2845,Яр,3,
2846,Таганрогская 207,3,119,1,1280742078,https://vk.com/images/places/restaraunt.png,47.260699,39.651942,2846,Дачное,3,1467908507.0
2847,Воронцовская 50,5,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.731972,37.666081,2847,Пельмешка,3,1488899947.0
2848,пл. Карла Маркса 26,0,119,1,1280742078,https://vk.com/images/places/restaraunt.png,47.231514,39.761348,2848,Кристина,3,1372712560.0
2849,Ефимова 3,9,2,1,1280742078,https://vk.com/images/places/restaraunt.png,59.925338,30.321062,2849,Рис,3,1429437740.0
2850,просп. Михаила Нагибина 28,0,119,1,1280742078,https://vk.com/images/places/restaraunt.png,47.254063,39.715076,2850,Арсенал,3,1351168337.0
2851,Стрелочников 35,22,49,1,1280742078,https://vk.com/images/places/restaraunt.png,56.856924,60.594115,2851,Армения,3,1482422014.0
2852,Маршала Катукова 25,7,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.805462,37.4144,2852,Елки-палки,3,1413735256.0
2853,Декабристов 33,7,2,1,1280742078,https://vk.com/images/places/restaraunt.png,59.925714,30.290634,2853,Stolle,3,1423178319.0
2854,Рязанский просп. 22,17,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.72165,37.771696,2854,Виктория,3,1482518834.0
2855,Земляной Вал 33,4,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.757261,37.658989,2855,Восточный базар,3,1385757220.0
2856,Чкалова 33,0,57,1,1280742078,https://vk.com/images/places/restaraunt.png,52.289164,104.277292,2856,Первач,3,1349251521.0
2857,1-й Дорожный пр. 6,2,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.613087,37.621983,2857,Ирис,3,1458748182.0
2858,Ленинский просп 105,7,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.665248,37.513332,2858,Жестокий романс,3,1477250926.0
2859,Пятницкая 2К38,1,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.745767,37.626214,2859,Сэндай,3,1384336513.0
2860,Ленинский просп. 158,6,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.651445,37.482443,2860,Менга,3,1481390082.0
2861,просп. Мира 33К1,82,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.780345,37.631865,2861,Il Patio,3,1489003087.0
2862,пл. Революции 9,2,95,1,1280742078,https://vk.com/images/places/restaraunt.png,56.320642,43.944101,2862,Едок,3,1394786053.0
2863,просп. Октября ,0,95,1,1280742078,https://vk.com/images/places/restaraunt.png,56.249572,43.865517,2863,Патрон,3,1385327338.0
2864,Толмачева ,19,49,1,1280742078,https://vk.com/images/places/restaraunt.png,56.840483,60.608973,2864,Пушкин Lounge,3,1481564924.0
2865,Перерва 43К1,6,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.659734,37.749738,2865,Сварня,3,1345914610.0
2866,Кутузовский просп. 5/3 ,83,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.749704,37.56658,2866,Золотой,3,1483133129.0
2867,пер. Каховского ,2,2,1,1280742078,https://vk.com/images/places/restaraunt.png,59.952205,30.242179,2867,Кафешантан,3,1365871557.0
2868,Шенкурский пр. 14,5,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.89767,37.591516,2868,Чаша Грааля,3,1455470361.0
2869,Некрасова 44,0,2,1,1280742078,https://vk.com/images/places/restaraunt.png,59.939009,30.362724,2869,Пьяный солдат,3,
2870,Санкт-Петербургскийский просп. 2а,0,2,1,1280742078,https://vk.com/images/places/restaraunt.png,59.87753,29.925213,2870,Караульный домик,3,1334997188.0
2871,1-я ул. Бухвостова 12К11,4,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.796071,37.711392,2871,Баржа,3,1404839100.0
2872,просп. Энергетиков 70К1,17,2,1,1280742078,https://vk.com/images/places/restaraunt.png,59.971969,30.435371,2872,Евразия,3,1480798134.0
2873,Варшавское ш. 87б,12,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.653873,37.620618,2873,McDonald`s,3,1452329469.0
2874,Б.Черемушкинская 1,4,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.689557,37.602481,2874,McDonald`s,3,1423226613.0
2875,просп. Юрия Гагарина 1,3,2,1,1280742078,https://vk.com/images/places/restaraunt.png,59.874765,30.335906,2875,Фаворит,3,1418497562.0
2876,Среднеохтинский просп. 44,0,2,1,1280742078,https://vk.com/images/places/restaraunt.png,59.956593,30.415047,2876,Ресторанчик у Петровича,3,1348948482.0
2877,Невский просп. 13,2,2,1,1280742078,https://vk.com/images/places/restaraunt.png,59.936183,30.316793,2877,Барракуда,3,1285935603.0
2878,Куйбышева 7,4,2,1,1280742078,https://vk.com/images/places/restaraunt.png,59.954899,30.328004,2878,Фортеция,3,1477150386.0
2879,просп. Ленина 82,98,87,1,1280742078,https://vk.com/images/places/restaraunt.png,68.971302,33.077546,2879,Мурманск,3,1489237367.0
2880,Введенская 17,3,2,1,1280742078,https://vk.com/images/places/restaraunt.png,59.955358,30.305115,2880,Новый хутор,3,1482343973.0
2881,Курская 40,2,2,1,1280742078,https://vk.com/images/places/restaraunt.png,59.910889,30.356849,2881,Ресторан гостиницы «Киевская»,3,1430162480.0
2882,Попова 7,1,112,1,1280742078,https://vk.com/images/places/restaraunt.png,61.76756,34.304936,2882,Прага,3,1462048355.0
2883,Советская 20,0,95,1,1280742078,https://vk.com/images/places/restaraunt.png,56.261333,43.742915,2883,Бугров,3,1344071515.0
2884,Гагаринская 6К1,5,2,1,1280742078,https://vk.com/images/places/restaraunt.png,59.94764,30.343375,2884,Terra Cotta,3,1482675807.0
2885,Новослободская 14/19К8,30,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.781296,37.600343,2885,Кальян,3,1483645865.0
2886, ,0,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.753559,37.609218,2886,Cuisine 31,3,
2887,13-й км Ильинского ш. 4,7,483,1,1280742078,https://vk.com/images/places/restaraunt.png,55.812014,37.31162,2887,99 бочек,3,1352284504.0
2888,Жуковского 57,0,2,1,1280742078,https://vk.com/images/places/restaraunt.png,59.935363,30.361624,2888,Кадет,3,
2889,Профсоюзная 61,2,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.656793,37.542276,2889,Кофе-Тун,3,1478196297.0
2890,Усиевича 12К14,13,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.806267,37.528285,2890,Шоколадница,3,1488899731.0
2891,Лефортовский Вал 11,0,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.75787,37.700163,2891,Первый адмирал,3,1351266991.0
2892,Академика Лебедева 17К2,0,2,1,1280742078,https://vk.com/images/places/restaraunt.png,59.957192,30.352699,2892,Этюд,3,1348994645.0
2893,Ефимова 3,0,2,1,1280742078,https://vk.com/images/places/restaraunt.png,59.92532,30.321044,2893,Петровские блины,3,
2894,Сретенка 16К2,0,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.768385,37.632184,2894,Хванчкара,3,
2895,Долгоозерная 12,2,2,1,1280742078,https://vk.com/images/places/restaraunt.png,60.017198,30.244924,2895,Эльбрус,3,1447620472.0
2896,просп. Просвещения ,1,2,1,1280742078,https://vk.com/images/places/restaraunt.png,60.045659,30.370266,2896,Южный крест,3,1403155066.0
2897,Биржевой пер. 1К10,0,2,1,1280742078,https://vk.com/images/places/restaraunt.png,59.945292,30.29332,2897,Butterfly,3,1371996923.0
2898,Кировоградская 9,4,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.624083,37.612641,2898,Хмель,3,1384145272.0
2899,Большой просп. В.О. 22,0,2,1,1280742078,https://vk.com/images/places/restaraunt.png,59.938432,30.282451,2899,Шмель,3,1326294057.0
2900,Тверская 20,0,2,1,1280742078,https://vk.com/images/places/restaraunt.png,59.947149,30.388524,2900,Шитцу,3,1351939818.0
2901,Каменноостровский просп. 45,180,2,1,1280742078,https://vk.com/images/places/restaraunt.png,59.968772,30.309185,2901,James Cook,3,1489166695.0
2902,Разъезжая 3,0,2,1,1280742078,https://vk.com/images/places/restaraunt.png,59.925457,30.342787,2902,Лаудес,3,
2903,Невский просп. 22К24,1,2,1,1280742078,https://vk.com/images/places/restaraunt.png,59.936258,30.323728,2903,Сад камней,3,1345054682.0
2904,ул. Казанская 33,0,2,1,1280742078,https://vk.com/images/places/restaraunt.png,59.929326,30.311484,2904,Сайгон,3,
2905,наб. канала Грибоедова 16К30,1,2,1,1280742078,https://vk.com/images/places/restaraunt.png,59.935795,30.327222,2905,Лайма,3,1403117540.0
2906,М.Садовая 6,0,2,1,1280742078,https://vk.com/images/places/restaraunt.png,59.934691,30.338148,2906,Ай-Би-Ай,3,1346298996.0
2907,Аргуновская 3К1,58,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.815787,37.619567,2907,Академия,3,1481307151.0
2908,наб. реки Мойки 22,2,2,1,1280742078,https://vk.com/images/places/restaraunt.png,59.939501,30.320967,2908,Beau Rivage,3,1280942667.0
2909,просп. Стачек 90,5,2,1,1280742078,https://vk.com/images/places/restaraunt.png,59.867891,30.261381,2909,Чайная ложка,3,1478928446.0
2910,Ленсовета 88,1,2,1,1280742078,https://vk.com/images/places/restaraunt.png,59.832638,30.350584,2910,Чайная ложка,3,1341171152.0
2911,Байкальская ,1,57,1,1280742078,https://vk.com/images/places/restaraunt.png,52.25584,104.334106,2911,Стиляги,3,1392865429.0
2912,Рентгена 7,7,2,1,1280742078,https://vk.com/images/places/restaraunt.png,59.963859,30.321617,2912,Лукоморье,3,1431637393.0
2913,Заневский просп. 67К2,0,2,1,1280742078,https://vk.com/images/places/restaraunt.png,59.932964,30.438008,2913,La Cucaracha,3,1386689376.0
2914,Б.Конюшенная 1,0,2,1,1280742078,https://vk.com/images/places/restaraunt.png,59.94115,30.323994,2914,Хлебосолье,3,
2915,Коломенская 14,0,2,1,1280742078,https://vk.com/images/places/restaraunt.png,59.924307,30.354406,2915,Ганна,3,
2916,Приморское ш. 114,32,2,1,1280742078,https://vk.com/images/places/restaraunt.png,60.148664,29.967798,2916,Лисий нос,3,1485023238.0
2917,Трефолева ,1,169,1,1280742078,https://vk.com/images/places/restaraunt.png,57.628029,39.888186,2917,Шато,3,1395853853.0
2918,Елены Колесовой 10,0,169,1,1280742078,https://vk.com/images/places/restaraunt.png,57.684232,39.812175,2918,Аманте,3,1367752997.0
2919,Кусковская 20а,5,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.739894,37.783347,2919,Наше кафе,3,1468413624.0
2920,Донская 15,0,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.723693,37.608113,2920,Ньютон-бар,3,1342023455.0
2921,Можайское ш. 18,16,4890,1,1280742078,https://vk.com/images/places/restaraunt.png,55.67524,37.279357,2921,Il Patio,3,1421231799.0
2922,Сиреневый б-р 31К1,26,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.803841,37.800597,2922,Il Patio,3,1450640356.0
2923,б-р Дмитрия Донского 11,33,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.566702,37.576279,2923,Il Patio,3,1484910263.0
2924,гостиница) 15,5,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.75285,37.566045,2924,Le Buffet,3,1368127616.0
2925,наб. Тараса Шевченко 23а,3,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.746289,37.546102,2925,Yakimono,3,1375683030.0
2926,Чертановская 1г,9,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.638186,37.60708,2926,Il Patio,3,1467462436.0
2927,Можайское ш. 39К1,49,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.717437,37.413906,2927,Il Patio,3,1488722726.0
2928,Академика Лебедева 31,1,2,1,1280742078,https://vk.com/images/places/restaraunt.png,59.958764,30.353709,2928,Пинола,3,1411040938.0
2929,Кондратьевский просп. 62К11,3,2,1,1280742078,https://vk.com/images/places/restaraunt.png,59.980965,30.388578,2929,Пилот,3,1350944611.0
2930,Победы 21,18,348,1,1280742078,https://vk.com/images/places/restaraunt.png,59.904044,29.769971,2930,Титаник,3,1435251794.0
2931,Дегтярный пер. 1К8,2,2,1,1280742078,https://vk.com/images/places/restaraunt.png,59.938013,30.378633,2931,Ирис,3,1400361495.0
2932,Гражданский просп. 116К5,9,2,1,1280742078,https://vk.com/images/places/restaraunt.png,60.03527,30.415464,2932,Пироговый дворик,3,1461049155.0
2933,Маршала Конева 34,1,57,1,1280742078,https://vk.com/images/places/restaraunt.png,52.260515,104.201752,2933,Grand Victory,3,1432664787.0
2934,Сухэ-Батора 7,23,57,1,1280742078,https://vk.com/images/places/restaraunt.png,52.287533,104.282489,2934,The London Pub,3,1481626614.0
2935,аллея 11,1,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.794275,37.556635,2935,Бега,3,1403499968.0
2936,Б.Юшуньская К6,4,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.650632,37.593862,2936,Таврия,3,1489138337.0
2937,Театральная пл. 5К1,13,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.756771,37.62051,2937,Старая башня,3,1488908500.0
2938,Бочкова 3,48,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.80994,37.635068,2938,Тарас Бульба,3,1489240169.0
2939,Боровское ш. 6,18,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.65884,37.40204,2939,Тарас Бульба,3,1488656345.0
2940,Гастелло 39,4,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.783711,37.692213,2940,Жили-были,3,1348574251.0
2941,Садовая-Триумфальная 22К31,0,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.770438,37.599213,2941,5 оборотов,3,
2942,1-я Тверская-Ямская 2К1,42,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.77019,37.596823,2942,Ростик`с,3,1476188919.0
2943,Манежная пл. 1К2,4,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.755832,37.614642,2943,Кефир,3,1372154797.0
2944,Камергерский пер. 5К6,19,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.760469,37.614441,2944,Cafe des Artistes,3,1403808126.0
2945,Коненкова 13К2,7,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.891118,37.608895,2945,Престиж,3,1457444415.0
2946,Часовая 13,6,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.80824,37.527862,2946,McDonald`s,3,1438883923.0
2947,Черняховского 16К5,6,2,1,1280742078,https://vk.com/images/places/restaraunt.png,59.918029,30.357155,2947,Усадьба,3,1475252330.0
2948,Дунайский просп. 34К16,2,2,1,1280742078,https://vk.com/images/places/restaraunt.png,59.835894,30.382433,2948,Уголок,3,1420899748.0
2949,Социалистическая 55,52,119,1,1280742078,https://vk.com/images/places/restaraunt.png,47.219146,39.708487,2949,Сухой закон,3,1489256074.0
2950,Невский просп. 18,3,2,1,1280742078,https://vk.com/images/places/restaraunt.png,59.936453,30.318676,2950,KFC,3,1470922044.0
2951,Щорса 78,5,49,1,1280742078,https://vk.com/images/places/restaraunt.png,56.809177,60.612458,2951,Жили-были,3,1485624927.0
2952,Украинский б-р 15,67,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.746193,37.567294,2952,Пробка,3,1468408031.0
2953,Новинский б-р 31,89,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.757809,37.582601,2953,Goodman,3,1486753486.0
